fold,model,scenario,k,status,train_expected_risk,cutpoints,weeks,counts,repeat,scale,effective_groups,merged_cuts,merged_weeks,merged_counts,fraction_at_25,mean_week
0,q2,low_delay,4,bootstrap_conditional,0.2322276816520864,"[28.56652825177255, 29.20491842677795, 30.44797393]","[12.857142857142858, 25.0, 25.0, 25.0]","[26, 30, 56, 155]",10,1.5,2,[28.56652825177255],"[12.857142857142858, 25.0]","[26, 241]",0.9026217228464419,23.817549491706796
0,q2,medium_delay,4,bootstrap_conditional,0.3016023240530293,"[28.60860758525625, 30.2989175471691, 35.5985534521325]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[28, 78, 129, 32]",10,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,high_delay,4,bootstrap_conditional,0.31257168616082,"[28.71709879, 30.0681944749674, 30.519692062512547]","[11.0, 11.0, 11.0, 11.0]","[34, 61, 28, 144]",10,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1620341773914653,"[28.56652825177255, 29.20491842677795, 30.44797393]","[25.0, 25.0, 25.0, 25.0]","[26, 30, 56, 155]",10,1.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2315308510905847,"[28.56652825177255, 29.26591345677795, 30.44797393]","[12.857142857142858, 25.0, 25.0, 25.0]","[26, 31, 55, 155]",10,1.5,2,[28.56652825177255],"[12.857142857142858, 25.0]","[26, 241]",0.9026217228464419,23.817549491706796
0,q3_basic,medium_delay,4,bootstrap_conditional,0.3029011407095416,"[28.813373329999997, 31.996085665000003, 35.3033617940727]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[35, 120, 77, 35]",10,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,high_delay,4,bootstrap_conditional,0.3144457783586034,"[28.71709879, 29.55072956140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[34, 39, 37, 157]",10,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1450282163816833,"[28.995840137890752, 30.0681944749674, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 46, 26, 165]",11,0.0,2,[30.0681944749674],"[12.857142857142858, 25.0]","[76, 191]",0.7153558052434457,21.543606206527553
0,q2,low_delay,4,bootstrap_conditional,0.1784704580887618,"[28.995840137890752, 29.629245695, 33.96154718]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 164, 47]",11,0.0,2,[33.96154718],"[12.857142857142858, 25.0]","[220, 47]",0.1760299625468165,14.994649545211344
0,q2,medium_delay,4,bootstrap_conditional,0.2059113093178995,"[29.130029079670052, 33.09740295539545, 34.187725467824]","[11.0, 11.0, 11.285714285714286, 12.857142857142858]","[35, 164, 25, 43]",11,0.0,3,"[33.09740295539545, 34.187725467824]","[11.0, 11.285714285714286, 12.857142857142858]","[199, 25, 43]",0.0,11.325842696629213
0,q2,high_delay,4,bootstrap_conditional,0.2066037817194586,"[29.130029079670052, 29.80803022604035, 30.80642350513085]","[11.0, 11.0, 11.0, 11.0]","[35, 29, 57, 146]",11,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1444655523494267,"[28.995840137890752, 30.0681944749674, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 46, 26, 165]",11,0.0,2,[30.0681944749674],"[12.857142857142858, 25.0]","[76, 191]",0.7153558052434457,21.543606206527553
0,q3_basic,low_delay,4,bootstrap_conditional,0.1785405391937803,"[28.995840137890752, 29.629245695, 33.71727917055455]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 156, 55]",11,0.0,2,[33.71727917055455],"[12.857142857142858, 25.0]","[212, 55]",0.20599250936329588,15.358480470840023
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2065241729853783,"[29.130029079670052, 33.42928876926115, 34.96543919]","[11.0, 11.0, 12.285714285714286, 12.857142857142858]","[35, 174, 25, 33]",11,0.0,3,"[33.42928876926115, 34.96543919]","[11.0, 12.285714285714286, 12.857142857142858]","[209, 25, 33]",0.0,11.349919743178171
0,q3_basic,high_delay,4,bootstrap_conditional,0.2073150448400409,"[29.5907377837715, 30.534848816629747, 31.636180521978552]","[11.0, 11.0, 11.0, 11.0]","[53, 56, 35, 123]",11,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1501796976161139,"[28.995840137890752, 29.77856110879965, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 33, 39, 165]",11,0.5,2,[29.77856110879965],"[12.857142857142858, 25.0]","[63, 204]",0.7640449438202247,22.134831460674157
0,q2,low_delay,4,bootstrap_conditional,0.1849881927591265,"[29.20491842677795, 30.435518495, 33.96154718]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[41, 58, 121, 47]",11,0.5,2,[33.96154718],"[12.857142857142858, 25.0]","[220, 47]",0.1760299625468165,14.994649545211344
0,q2,medium_delay,4,bootstrap_conditional,0.2118111110720351,"[29.46600999140705, 31.636180521978552, 34.411814519222446]","[11.0, 11.0, 11.0, 12.857142857142858]","[50, 94, 83, 40]",11,0.5,2,[34.411814519222446],"[11.0, 12.857142857142858]","[227, 40]",0.0,11.278223649010165
0,q2,high_delay,4,bootstrap_conditional,0.2123083083450887,"[29.46600999140705, 31.636180521978552, 33.035066021815396]","[11.0, 11.0, 11.0, 11.0]","[50, 94, 54, 69]",11,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1498464439529871,"[28.995840137890752, 30.0681944749674, 32.642336522060546]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 46, 112, 79]",11,0.5,2,[30.0681944749674],"[12.857142857142858, 25.0]","[76, 191]",0.7153558052434457,21.543606206527553
0,q3_basic,low_delay,4,bootstrap_conditional,0.185163286825581,"[28.995840137890752, 29.629245695, 33.71727917055455]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 156, 55]",11,0.5,2,[33.71727917055455],"[12.857142857142858, 25.0]","[212, 55]",0.20599250936329588,15.358480470840023
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2124875624837817,"[29.15560064, 33.42928876926115, 34.96543919]","[11.0, 11.0, 11.571428571428571, 12.857142857142858]","[40, 169, 25, 33]",11,0.5,3,"[33.42928876926115, 34.96543919]","[11.0, 11.571428571428571, 12.857142857142858]","[209, 25, 33]",0.0,11.283039058319957
0,q3_basic,high_delay,4,bootstrap_conditional,0.2130739379432354,"[29.415395388195698, 30.406106735, 31.5975026520864]","[11.0, 11.0, 11.0, 11.0]","[46, 51, 46, 124]",11,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1514871603736926,"[28.995840137890752, 29.629245695, 30.2187791664552]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 31, 180]",11,1.0,2,[30.2187791664552],"[12.857142857142858, 25.0]","[87, 180]",0.6741573033707865,21.04333868378812
0,q2,low_delay,4,bootstrap_conditional,0.1803629901939334,"[28.995840137890752, 29.629245695, 34.618823985000006]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 176, 35]",11,1.0,2,[34.618823985000006],"[12.857142857142858, 25.0]","[232, 35]",0.13108614232209737,14.448903156768326
0,q2,medium_delay,4,bootstrap_conditional,0.201317163237416,"[29.130029079670052, 29.80803022604035, 35.2208681140727]","[11.0, 11.0, 11.0, 12.428571428571429]","[35, 29, 178, 25]",11,1.0,2,[35.2208681140727],"[11.0, 12.428571428571429]","[242, 25]",0.0,11.133761369716426
0,q2,high_delay,4,bootstrap_conditional,0.201358815024797,"[29.15560064, 30.3804461322209, 31.426179554571]","[11.0, 11.0, 11.0, 11.0]","[40, 53, 45, 129]",11,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1511588719766743,"[28.995840137890752, 30.102058579967398, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 47, 25, 165]",11,1.0,2,[30.102058579967398],"[12.857142857142858, 25.0]","[77, 190]",0.7116104868913857,21.49812734082397
0,q3_basic,low_delay,4,bootstrap_conditional,0.1803535407878179,"[29.088514899670052, 30.3292723037254, 35.02941549]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 24.857142857142858]","[33, 58, 146, 30]",11,1.0,2,[35.02941549],"[12.857142857142858, 24.857142857142858]","[237, 30]",0.0,14.20545746388443
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2018247416631308,"[29.130029079670052, 29.92762346, 35.2208681140727]","[11.0, 11.0, 11.0, 12.857142857142858]","[35, 35, 172, 25]",11,1.0,2,[35.2208681140727],"[11.0, 12.857142857142858]","[242, 25]",0.0,11.173889780631354
0,q3_basic,high_delay,4,bootstrap_conditional,0.201934402368283,"[29.15560064, 30.435518495, 31.426179554571]","[11.0, 11.0, 11.0, 11.0]","[40, 59, 39, 129]",11,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1540833827909009,"[28.995840137890752, 29.629245695, 30.3292723037254]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 35, 176]",11,1.5,2,[30.3292723037254],"[12.857142857142858, 25.0]","[91, 176]",0.6591760299625468,20.861423220973784
0,q2,low_delay,4,bootstrap_conditional,0.1826210027523358,"[28.995840137890752, 29.629245695, 34.618823985000006]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[30, 26, 176, 35]",11,1.5,2,[34.618823985000006],"[12.857142857142858, 25.0]","[232, 35]",0.13108614232209737,14.448903156768326
0,q2,medium_delay,4,bootstrap_conditional,0.2031277632181594,"[29.130029079670052, 29.80803022604035, 35.2208681140727]","[11.0, 11.0, 11.0, 11.857142857142858]","[35, 29, 178, 25]",11,1.5,2,[35.2208681140727],"[11.0, 11.857142857142858]","[242, 25]",0.0,11.080256821829856
0,q2,high_delay,4,bootstrap_conditional,0.2031415824422393,"[29.43062944343895, 30.456294565, 32.825957630000005]","[11.0, 11.0, 11.0, 11.0]","[47, 55, 89, 76]",11,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1538779229706537,"[28.995840137890752, 30.102058579967398, 30.456294565]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[30, 47, 25, 165]",11,1.5,2,[30.102058579967398],"[12.857142857142858, 25.0]","[77, 190]",0.7116104868913857,21.49812734082397
0,q3_basic,low_delay,4,bootstrap_conditional,0.1826476878835079,"[29.042538895, 30.2798105797449, 35.02941549]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 24.857142857142858]","[32, 58, 147, 30]",11,1.5,2,[35.02941549],"[12.857142857142858, 24.857142857142858]","[237, 30]",0.0,14.20545746388443
0,q3_basic,medium_delay,4,bootstrap_conditional,0.20356130219773,"[29.130029079670052, 30.0681944749674, 35.2208681140727]","[11.0, 11.0, 11.0, 12.571428571428571]","[35, 41, 166, 25]",11,1.5,2,[35.2208681140727],"[11.0, 12.571428571428571]","[242, 25]",0.0,11.147137506688068
0,q3_basic,high_delay,4,bootstrap_conditional,0.2036136646205733,"[29.20491842677795, 30.406106735, 31.27458389444175]","[11.0, 11.0, 11.0, 11.0]","[41, 56, 37, 133]",11,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1317496644347573,"[28.7651952263795, 29.4326964231957, 31.38543347977265]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 30, 80, 131]",12,0.0,2,[31.38543347977265],"[12.857142857142858, 25.0]","[136, 131]",0.49063670411985016,18.814874264312465
0,q2,low_delay,4,bootstrap_conditional,0.1601061672324195,"[28.7651952263795, 29.23310384, 34.618823985000006]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 27, 169, 45]",12,0.0,2,[34.618823985000006],"[12.857142857142858, 25.0]","[222, 45]",0.16853932584269662,14.903691813804173
0,q2,medium_delay,4,bootstrap_conditional,0.1871431190338872,"[28.9759443680863, 29.46600999140705, 34.42799763]","[11.0, 11.0, 11.0, 12.857142857142858]","[32, 25, 164, 46]",12,0.0,2,[34.42799763],"[11.0, 12.857142857142858]","[221, 46]",0.0,11.319957196361692
0,q2,high_delay,4,bootstrap_conditional,0.1880715939156959,"[29.05951596, 30.0681944749674, 31.38543347977265]","[11.0, 11.0, 11.0, 11.0]","[39, 38, 59, 131]",12,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1316594091463245,"[29.130029079670052, 31.22537913, 33.35454504804695]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[42, 87, 66, 72]",12,0.0,2,[31.22537913],"[12.857142857142858, 25.0]","[129, 138]",0.5168539325842697,19.133226324237558
0,q3_basic,low_delay,4,bootstrap_conditional,0.1601066856506132,"[28.813373329999997, 30.5711615791423, 34.22124242450115]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 83, 108, 49]",12,0.0,2,[34.22124242450115],"[12.857142857142858, 25.0]","[218, 49]",0.18352059925093633,15.085607276618514
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1871939473677992,"[28.9759443680863, 30.483268680000002, 34.22124242450115]","[11.0, 11.0, 11.0, 12.857142857142858]","[32, 70, 116, 49]",12,0.0,2,[34.22124242450115],"[11.0, 12.857142857142858]","[218, 49]",0.0,11.340823970037453
0,q3_basic,high_delay,4,bootstrap_conditional,0.1881346881281069,"[28.9759443680863, 29.46600999140705, 30.3804461322209]","[11.0, 11.0, 11.0, 11.0]","[32, 25, 34, 176]",12,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1329489790516048,"[28.7651952263795, 29.401891363195702, 31.743230699999998]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 29, 93, 119]",12,0.5,2,[31.743230699999998],"[12.857142857142858, 25.0]","[148, 119]",0.44569288389513106,18.26912787586945
0,q2,low_delay,4,bootstrap_conditional,0.1584403496983686,"[29.0780592777865, 30.84344416, 35.362169727132496]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[40, 80, 113, 34]",12,0.5,2,[35.362169727132496],"[12.857142857142858, 25.0]","[233, 34]",0.12734082397003746,14.403424291064741
0,q2,medium_delay,4,bootstrap_conditional,0.1807132254745829,"[29.0455820628869, 30.72266034328655, 35.81474854]","[11.0, 11.0, 11.0, 12.857142857142858]","[38, 77, 123, 29]",12,0.5,2,[35.81474854],"[11.0, 12.857142857142858]","[238, 29]",0.0,11.20171214553237
0,q2,high_delay,4,bootstrap_conditional,0.1811054412446326,"[29.0455820628869, 30.72266034328655, 34.618823985000006]","[11.0, 11.0, 11.0, 11.0]","[38, 77, 107, 45]",12,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1328413531122128,"[28.813373329999997, 30.0681944749674, 31.7686576929447]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 50, 72, 118]",12,0.5,2,[31.7686576929447],"[12.857142857142858, 25.0]","[149, 118]",0.4419475655430712,18.223649010165865
0,q3_basic,low_delay,4,bootstrap_conditional,0.1585072817978691,"[29.34081583, 31.237345660000003, 35.10594088]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[54, 76, 101, 36]",12,0.5,2,[35.10594088],"[12.857142857142858, 25.0]","[231, 36]",0.1348314606741573,14.49438202247191
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1807583368452935,"[29.02420649077765, 30.519692062512547, 35.81474854]","[11.0, 11.0, 11.0, 12.857142857142858]","[37, 70, 131, 29]",12,0.5,2,[35.81474854],"[11.0, 12.857142857142858]","[238, 29]",0.0,11.20171214553237
0,q3_basic,high_delay,4,bootstrap_conditional,0.1811531944580304,"[28.9759443680863, 29.46600999140705, 30.3804461322209]","[11.0, 11.0, 11.0, 11.0]","[32, 25, 34, 176]",12,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1364443370975143,"[28.7651952263795, 29.23310384, 31.6993715345789]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 27, 92, 122]",12,1.0,2,[31.6993715345789],"[12.857142857142858, 25.0]","[145, 122]",0.45692883895131087,18.405564472980206
0,q2,low_delay,4,bootstrap_conditional,0.1622904004533116,"[29.34081583, 31.087787360548248, 35.362169727132496]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[54, 71, 108, 34]",12,1.0,2,[35.362169727132496],"[12.857142857142858, 25.0]","[233, 34]",0.12734082397003746,14.403424291064741
0,q2,medium_delay,4,bootstrap_conditional,0.1843042316624375,"[28.9759443680863, 29.46600999140705, 36.116941345]","[11.0, 11.0, 11.0, 12.857142857142858]","[32, 25, 182, 28]",12,1.0,2,[36.116941345],"[11.0, 12.857142857142858]","[239, 28]",0.0,11.194756554307116
0,q2,high_delay,4,bootstrap_conditional,0.1846127845536964,"[28.9759443680863, 30.117794359999998, 31.62856574]","[11.0, 11.0, 11.0, 11.0]","[32, 47, 64, 124]",12,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1363298880227482,"[28.7651952263795, 30.622393963731597, 31.952446668137]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 86, 40, 115]",12,1.0,2,[31.952446668137],"[12.857142857142858, 25.0]","[152, 115]",0.4307116104868914,18.087212413055113
0,q3_basic,low_delay,4,bootstrap_conditional,0.162248870067103,"[28.7651952263795, 30.79587317513085, 35.10594088]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 93, 112, 36]",12,1.0,2,[35.10594088],"[12.857142857142858, 25.0]","[231, 36]",0.1348314606741573,14.49438202247191
0,q3_basic,medium_delay,4,bootstrap_conditional,0.184348709791506,"[29.10705821745655, 30.5711615791423, 35.81474854]","[11.0, 11.0, 11.0, 12.857142857142858]","[41, 69, 128, 29]",12,1.0,2,[35.81474854],"[11.0, 12.857142857142858]","[238, 29]",0.0,11.20171214553237
0,q3_basic,high_delay,4,bootstrap_conditional,0.1846754331612642,"[28.9759443680863, 29.46600999140705, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[32, 25, 36, 174]",12,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1436027272279715,"[28.7651952263795, 29.401891363195702, 31.087787360548248]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 29, 70, 142]",12,1.5,2,[31.087787360548248],"[12.857142857142858, 25.0]","[125, 142]",0.5318352059925093,19.3151417870519
0,q2,low_delay,4,bootstrap_conditional,0.1722511189000332,"[28.870021235, 30.519692062512547, 34.618823985000006]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[29, 78, 115, 45]",12,1.5,2,[34.618823985000006],"[12.857142857142858, 25.0]","[222, 45]",0.16853932584269662,14.903691813804173
0,q2,medium_delay,4,bootstrap_conditional,0.1968694413926889,"[29.05951596, 30.483268680000002, 35.362169727132496]","[11.0, 11.0, 11.0, 12.857142857142858]","[39, 63, 131, 34]",12,1.5,2,[35.362169727132496],"[11.0, 12.857142857142858]","[233, 34]",0.0,11.236490101658642
0,q2,high_delay,4,bootstrap_conditional,0.1972879875741091,"[28.9759443680863, 29.77856110879965, 31.30462428941985]","[11.0, 11.0, 11.0, 11.0]","[32, 36, 65, 134]",12,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.143273545723269,"[28.7651952263795, 29.525661425178548, 31.22537913]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 32, 71, 138]",12,1.5,2,[31.22537913],"[12.857142857142858, 25.0]","[129, 138]",0.5168539325842697,19.133226324237558
0,q3_basic,low_delay,4,bootstrap_conditional,0.1722661216987452,"[28.7651952263795, 29.629245695, 34.3202115368548]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[26, 35, 159, 47]",12,1.5,2,[34.3202115368548],"[12.857142857142858, 25.0]","[220, 47]",0.1760299625468165,14.994649545211344
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1969868235108285,"[28.9759443680863, 29.525661425178548, 35.81474854]","[11.0, 11.0, 11.0, 12.857142857142858]","[32, 26, 180, 29]",12,1.5,2,[35.81474854],"[11.0, 12.857142857142858]","[238, 29]",0.0,11.20171214553237
0,q3_basic,high_delay,4,bootstrap_conditional,0.19739468215749,"[28.9759443680863, 29.46600999140705, 30.47595403]","[11.0, 11.0, 11.0, 11.0]","[32, 25, 43, 167]",12,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1284748621701764,"[29.26591345677795, 30.5711615791423, 31.709000680000003]","[25.0, 25.0, 25.0, 25.0]","[44, 68, 38, 117]",13,0.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.1865443585600737,"[28.995840137890752, 30.117794359999998, 31.31656740805975]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 52, 58, 130]",13,0.0,2,[31.31656740805975],"[12.857142857142858, 25.0]","[137, 130]",0.4868913857677903,18.769395398608882
0,q2,medium_delay,4,bootstrap_conditional,0.2370228911483031,"[28.995840137890752, 29.525661425178548, 30.46963577]","[12.571428571428571, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 29, 49, 162]",13,0.0,2,[28.995840137890752],"[12.571428571428571, 12.857142857142858]","[27, 240]",0.0,12.82825040128411
0,q2,high_delay,4,bootstrap_conditional,0.2495634570678412,"[29.130029079670052, 29.89542649103325, 31.743230699999998]","[11.0, 11.0, 11.0, 11.0]","[37, 34, 80, 116]",13,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1283853759348039,"[29.152824510000002, 30.761083097004153, 33.1117307459062]","[25.0, 25.0, 25.0, 25.0]","[41, 83, 71, 72]",13,0.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.1862120933519649,"[28.995840137890752, 29.398260685, 31.4807653089329]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 25, 88, 127]",13,0.0,2,[31.4807653089329],"[12.857142857142858, 25.0]","[140, 127]",0.4756554307116105,18.632958801498127
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2372226256779694,"[28.995840137890752, 29.398260685, 30.079737725]","[12.571428571428571, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 25, 26, 189]",13,0.0,2,[28.995840137890752],"[12.571428571428571, 12.857142857142858]","[27, 240]",0.0,12.82825040128411
0,q3_basic,high_delay,4,bootstrap_conditional,0.2499109694166487,"[29.130029079670052, 29.80803022604035, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[37, 32, 28, 170]",13,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1345372678104278,"[29.152824510000002, 29.92762346, 33.51725612668065]","[25.0, 25.0, 25.0, 25.0]","[41, 32, 139, 55]",13,0.5,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.1919363640112342,"[28.995840137890752, 29.398260685, 31.65839805197855]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 25, 96, 119]",13,0.5,2,[31.65839805197855],"[12.857142857142858, 25.0]","[148, 119]",0.44569288389513106,18.26912787586945
0,q2,medium_delay,4,bootstrap_conditional,0.2362225882864638,"[28.995840137890752, 29.398260685, 30.079737725]","[11.857142857142858, 12.571428571428571, 12.857142857142858, 12.857142857142858]","[27, 25, 26, 189]",13,0.5,3,"[28.995840137890752, 29.398260685]","[11.857142857142858, 12.571428571428571, 12.857142857142858]","[27, 25, 215]",0.0,12.729266987693954
0,q2,high_delay,4,bootstrap_conditional,0.2444389471391699,"[29.130029079670052, 29.89542649103325, 33.4243392690151]","[11.0, 11.0, 11.0, 11.0]","[37, 34, 138, 58]",13,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1344990652737567,"[29.152824510000002, 29.92762346, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[41, 32, 48, 146]",13,0.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.1916358800554936,"[28.995840137890752, 29.525661425178548, 31.743230699999998]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 29, 95, 116]",13,0.5,2,[31.743230699999998],"[12.857142857142858, 25.0]","[151, 116]",0.4344569288389513,18.132691278758696
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2363049168569584,"[28.995840137890752, 29.398260685, 30.119388739999998]","[11.857142857142858, 12.428571428571429, 12.857142857142858, 12.857142857142858]","[27, 25, 30, 185]",13,0.5,3,"[28.995840137890752, 29.398260685]","[11.857142857142858, 12.428571428571429, 12.857142857142858]","[27, 25, 215]",0.0,12.71589085072231
0,q3_basic,high_delay,4,bootstrap_conditional,0.2445900830544767,"[29.152824510000002, 30.119401915, 30.483268680000002]","[11.0, 11.0, 11.0, 11.0]","[41, 42, 25, 159]",13,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1361277989095725,"[29.152824510000002, 30.4768398, 31.835775192944702]","[25.0, 25.0, 25.0, 25.0]","[41, 65, 48, 113]",13,1.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.1962779071165876,"[28.995840137890752, 29.398260685, 31.0253201733632]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 25, 78, 137]",13,1.0,2,[31.0253201733632],"[12.857142857142858, 25.0]","[130, 137]",0.5131086142322098,19.087747458533975
0,q2,medium_delay,4,bootstrap_conditional,0.2468036487148525,"[28.995840137890752, 29.80803022604035, 31.7686576929447]","[12.142857142857142, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 42, 84, 114]",13,1.0,2,[28.995840137890752],"[12.142857142857142, 12.857142857142858]","[27, 240]",0.0,12.784911717495987
0,q2,high_delay,4,bootstrap_conditional,0.2569949213941421,"[29.130029079670052, 29.80803022604035, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[37, 32, 28, 170]",13,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1361057791013193,"[29.152824510000002, 29.92762346, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[41, 32, 48, 146]",13,1.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.1959930715414252,"[28.995840137890752, 29.398260685, 31.4807653089329]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 25, 88, 127]",13,1.0,2,[31.4807653089329],"[12.857142857142858, 25.0]","[140, 127]",0.4756554307116105,18.632958801498127
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2469052188066941,"[29.0780592777865, 29.5907377837715, 30.119401915]","[12.285714285714286, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[33, 25, 25, 184]",13,1.0,2,[29.0780592777865],"[12.285714285714286, 12.857142857142858]","[33, 234]",0.0,12.786516853932586
